f1,v1,f2,v2,f3,v3,f4,v4,a1,a2,a3
-35,0,-7,0,-11,0,-11,0,13,101,-19
-34,0,-3,1,-9,0,-10,0,13,101,-19
-33,0,-2,1,-8,0,-11,0,13,101,-20
-33,0,-2,0,-8,0,-11,0,13,101,-20
-33,0,-3,0,-9,0,-11,0,13,101,-20
-33,0,-3,0,-8,0,-10,0,13,101,-20
-33,0,-4,0,-8,0,-10,0,13,101,-20
-33,0,-5,0,-8,0,-10,0,13,100,-20
-33,0,-6,0,-9,0,-10,0,13,100,-20
-33,0,-7,0,-8,0,-11,0,13,100,-20
-34,0,-8,0,-8,0,-10,0,13,100,-19
-33,0,-8,0,-8,0,-11,0,13,101,-20
-33,0,-9,0,-8,0,-10,0,13,101,-20
-33,0,-9,0,-8,0,-10,0,13,100,-20
-33,0,-9,0,-8,0,-10,0,12,100,-20
-34,0,-9,0,-8,0,-10,0,12,100,-20
-34,0,-9,0,-8,0,-10,0,12,100,-20
-34,0,-11,0,-9,0,-10,0,12,101,-20
-34,0,-12,0,-10,0,-10,0,12,100,-20
-35,0,-21,-2,-15,-1,-11,0,12,100,-20
-36,0,-30,-3,-21,-2,-11,0,12,100,-21
-39,-1,-49,-5,-27,-3,-13,0,11,101,-21
-40,-1,-53,-6,-29,-2,-14,0,11,101,-22
-40,0,-56,-5,-29,-1,-14,0,10,102,-22
-40,0,-58,-3,-30,-1,-15,0,10,103,-21
-40,0,-58,-3,-30,-1,-15,0,10,103,-21
-39,0,-59,-2,-30,0,-15,0,10,103,-21
-38,0,-59,0,-30,0,-15,0,10,103,-21
-37,0,-59,0,-30,0,-16,0,9,103,-22
-37,0,-59,0,-30,0,-15,0,9,103,-22
-36,0,-58,0,-30,0,-16,0,8,104,-22
-36,0,-57,0,-30,0,-15,0,8,104,-20
-36,0,-57,0,-30,0,-15,0,8,102,-20
-36,0,-56,0,-30,0,-15,0,8,100,-21
-35,0,-55,0,-30,0,-16,0,7,99,-23
-34,0,-53,0,-30,0,-16,0,7,99,-22
-34,0,-52,0,-29,0,-16,0,7,99,-22
-34,0,-52,0,-29,0,-16,0,7,99,-22
-33,0,-51,0,-29,0,-15,0,8,98,-22
-33,0,-51,0,-29,0,-15,0,8,97,-22
-33,0,-50,0,-29,0,-16,0,7,97,-23
-33,0,-49,0,-29,0,-15,0,8,97,-23
-33,0,-49,0,-29,0,-15,0,8,97,-23
-33,0,-47,0,-28,0,-16,0,9,97,-22
-33,0,-45,0,-28,0,-15,0,8,97,-23
-36,0,-40,1,-27,0,-15,0,8,96,-22
-36,0,-39,1,-27,0,-16,0,8,97,-22
-37,0,-38,1,-27,0,-16,0,8,98,-22
-37,0,-35,1,-26,0,-15,0,8,98,-22
-38,0,-34,1,-25,0,-15,0,8,99,-22
-38,0,-29,1,-24,0,-15,0,8,100,-22
-38,0,-29,1,-24,0,-15,0,8,100,-22
-38,0,-26,1,-23,0,-14,0,8,101,-23
-38,0,-25,1,-22,0,-14,0,9,102,-23
-38,0,-25,0,-21,0,-14,0,9,102,-22
-38,0,-25,0,-21,0,-14,0,9,103,-21
-38,0,-25,0,-21,0,-14,0,9,103,-21
-38,0,-25,0,-21,0,-14,0,9,103,-20
-38,0,-25,0,-21,0,-14,0,10,104,-19
-38,0,-25,0,-20,0,-14,0,10,103,-18
-38,0,-25,0,-20,0,-14,0,10,102,-17
-38,0,-26,0,-20,0,-14,0,11,101,-16
-38,0,-27,0,-20,0,-14,0,11,101,-16
-38,0,-28,0,-20,0,-14,0,12,101,-16
-39,0,-30,0,-21,0,-15,0,12,100,-17
-39,0,-30,0,-21,0,-15,0,12,100,-17
-39,0,-32,0,-22,0,-15,0,12,100,-18
-39,0,-34,-1,-23,0,-15,0,12,100,-18
-40,0,-38,-1,-26,-1,-15,0,12,101,-19
-41,0,-41,-1,-27,-1,-15,0,12,101,-19
-42,0,-44,-2,-28,-1,-15,0,11,101,-19
-43,0,-49,-2,-29,0,-16,0,11,102,-20
-43,0,-49,-2,-29,0,-16,0,11,102,-20
-44,0,-50,-1,-30,0,-17,0,11,104,-20
-43,0,-48,0,-29,0,-17,0,11,104,-20
-41,0,-44,1,-29,0,-17,0,11,104,-19
-36,1,-35,3,-28,0,-17,0,11,103,-18
-31,2,-24,3,-26,0,-18,0,11,103,-18
-28,2,-16,5,-24,1,-17,0,10,103,-19
-23,3,-9,6,-23,1,-14,0,10,103,-20
-10,4,5,5,-17,1,-8,2,9,102,-21
-4,4,12,5,-13,1,-4,2,9,101,-21
2,5,17,5,-8,3,-2,2,9,101,-21
7,4,23,5,-3,3,2,2,9,101,-22
11,4,28,4,2,3,5,2,8,101,-24
16,4,33,4,7,4,8,2,8,101,-25
22,4,39,4,12,4,13,2,7,101,-25
36,5,48,4,20,3,21,3,7,101,-25
43,5,51,3,23,3,26,3,7,100,-24
50,5,55,3,26,2,31,3,7,100,-23
58,5,60,3,30,2,37,3,7,100,-24
65,5,64,3,34,2,44,4,6,101,-24
81,6,74,3,43,3,57,5,6,100,-24
81,6,74,3,43,3,57,5,6,100,-24
98,6,89,4,52,3,75,5,6,98,-23
98,6,89,4,52,3,75,5,6,98,-23
114,6,107,6,60,3,99,8,6,97,-23
118,5,113,6,61,2,103,7,6,97,-23
117,2,117,5,56,1,99,5,6,95,-22
115,0,115,1,53,-1,91,-1,6,94,-22
101,-3,108,-2,48,-2,71,-6,6,95,-21
88,-5,101,-3,44,-2,57,-8,6,95,-22
71,-8,89,-3,28,-2,43,-8,7,97,-22
35,-13,49,-11,12,-7,17,-10,7,98,-21
35,-13,49,-11,12,-7,17,-10,7,98,-21
1,-10,8,-14,0,-5,1,-7,7,101,-20
-5,-8,1,-9,-4,-3,-1,-3,7,103,-20
-10,-6,-4,-7,-7,-2,-3,-2,8,103,-20
-14,-4,-9,-5,-10,-2,-5,-2,8,104,-20
-19,-4,-15,-4,-12,-2,-6,-1,7,105,-19
-26,-3,-26,-4,-15,-1,-7,0,7,105,-18
-26,-3,-26,-4,-15,-1,-7,0,7,105,-18
-29,-2,-32,-3,-17,-1,-8,0,7,105,-18
-29,-1,-32,-2,-18,0,-8,0,7,105,-18
-30,0,-32,-2,-17,0,-8,0,7,105,-17
-30,0,-32,0,-17,0,-8,0,7,105,-17
-30,0,-32,0,-17,0,-8,0,8,104,-16
-31,0,-32,0,-17,0,-8,0,8,104,-15
-31,0,-32,0,-17,0,-8,0,8,103,-14
-31,0,-31,0,-17,0,-8,0,8,103,-14
-30,0,-31,0,-16,0,-8,0,9,102,-14
-31,0,-31,0,-16,0,-8,0,9,101,-14
-30,0,-29,0,-16,0,-8,0,10,100,-14
-30,0,-29,0,-15,0,-7,0,10,100,-15
-30,0,-28,0,-15,0,-7,0,10,100,-15
-30,0,-27,0,-15,0,-8,0,10,100,-16
-30,0,-25,0,-15,0,-7,0,10,100,-16
-29,0,-21,1,-14,0,-7,0,11,100,-17
-29,0,-21,1,-14,0,-7,0,11,100,-17
-28,0,-18,1,-13,0,-7,0,11,100,-18
-28,0,-17,1,-13,0,-7,0,11,100,-18
-28,0,-17,1,-13,0,-7,0,11,101,-18
-27,0,-17,0,-14,0,-6,0,11,102,-19
-28,0,-16,0,-14,0,-7,0,11,102,-19
-28,0,-17,0,-13,0,-7,0,11,103,-19
-27,0,-16,0,-13,0,-7,0,12,103,-19
-27,0,-17,0,-13,0,-7,0,12,102,-19
-26,0,-15,0,-13,0,-7,0,12,102,-19
-26,0,-14,0,-13,0,-7,0,12,102,-19
-26,0,-14,0,-12,0,-7,0,13,101,-18
-26,0,-14,0,-12,0,-7,0,13,101,-18
-26,0,-13,0,-13,0,-6,0,13,100,-18
-26,0,-13,0,-12,0,-7,0,13,100,-17
-26,0,-13,0,-12,0,-7,0,13,100,-17
-26,0,-13,0,-12,0,-6,0,13,100,-17
-26,0,-12,0,-12,0,-7,0,13,101,-18
-26,0,-11,0,-12,0,-7,0,13,101,-18
-26,0,-10,0,-12,0,-6,0,13,101,-18
-26,0,-10,0,-11,0,-6,0,13,101,-18
-26,0,-10,0,-12,0,-6,0,13,101,-18
-26,0,-10,0,-11,0,-6,0,12,101,-17
-26,0,-10,0,-11,0,-6,0,12,101,-17
-26,0,-10,0,-12,0,-6,0,12,100,-17
-25,0,-10,0,-12,0,-6,0,12,100,-17
-25,0,-10,0,-11,0,-6,0,12,100,-17
-25,0,-10,0,-11,0,-6,0,12,100,-16
-25,0,-10,0,-11,0,-5,0,12,100,-16
-25,0,-10,0,-11,0,-6,0,12,100,-17
-25,0,-10,0,-11,0,-6,0,12,100,-17
-25,0,-9,0,-11,0,-6,0,13,101,-17
-25,0,-9,0,-11,0,-5,0,13,101,-18
-25,0,-8,0,-11,0,-5,0,13,102,-18
-25,0,-8,0,-11,0,-5,0,13,102,-18
-25,0,-8,0,-11,0,-5,0,13,102,-19
-25,0,-8,0,-11,0,-6,0,13,102,-19
-25,0,-8,0,-11,0,-5,0,13,102,-19
-25,0,-8,0,-11,0,-5,0,13,102,-19
-25,0,-8,0,-11,0,-5,0,13,102,-19
-24,0,-8,0,-11,0,-5,0,13,100,-18
-24,0,-7,0,-11,0,-5,0,12,100,-18
-24,0,-6,0,-10,0,-5,0,12,99,-18
-25,0,-7,0,-10,0,-5,0,12,99,-17
-25,0,-7,0,-10,0,-5,0,12,99,-17
-24,0,-7,0,-10,0,-4,0,12,99,-16
-24,0,-7,0,-10,0,-4,0,12,99,-16
-24,0,-6,0,-10,0,-4,0,12,99,-16
-24,0,-7,0,-10,0,-4,0,12,100,-16
-24,0,-7,0,-10,0,-5,0,12,100,-15
-24,0,-6,0,-10,0,-5,0,13,101,-15
-24,0,-7,0,-10,0,-4,0,13,101,-16
-24,0,-6,0,-11,0,-4,0,14,101,-16
-24,0,-7,0,-10,0,-4,0,14,102,-16
-25,0,-7,0,-11,0,-4,0,14,102,-17
-24,0,-7,0,-10,0,-4,0,15,102,-18
-25,0,-7,0,-10,0,-5,0,15,102,-18
-24,0,-7,0,-10,0,-4,0,15,102,-19
-25,0,-7,0,-11,0,-4,0,15,102,-20
-25,0,-7,0,-11,0,-5,0,15,102,-20
-25,0,-7,0,-11,0,-4,0,15,102,-21
-25,0,-7,0,-10,0,-4,0,15,101,-21
-24,0,-7,0,-10,0,-4,0,15,101,-21
-24,0,-7,0,-10,0,-4,0,15,101,-21
-25,0,-6,0,-10,0,-4,0,15,100,-21
-25,0,-7,0,-10,0,-4,0,15,100,-21
-25,0,-7,0,-10,0,-4,0,15,100,-20
-24,0,-7,0,-10,0,-4,0,15,100,-20
-25,0,-7,0,-10,0,-4,0,15,100,-20
-25,0,-7,0,-10,0,-4,0,15,99,-19
-25,0,-6,0,-10,0,-4,0,15,99,-19
-25,0,-7,0,-10,0,-4,0,14,99,-19
